stop_code	stop_id	stop_name
56004	490010677W1	Harlington, Oxford Avenue (Stop H)
75679	490010677W2	Harlington, Oxford Avenue (Stop CA)
58985	490010769E	Southgate, Park Gate (->E)
54713	490010769W	Southgate, Park Gate (->W)
52096	490010770S	Carshalton, Parkgate Road (Stop GJ)
73640	490010770W	Carshalton, Parkgate Road (Stop GE)
56354	490010771N	Battersea, Parkgate Road Battersea (Stop BJ)
72848	490010771S	Battersea, Parkgate Road Battersea (Stop BE)
58494	490010614N	Copse Hill, Orchard Lane (->N)
72368	490010614S	Copse Hill, Orchard Lane (->S)
48958	490010825U	North Acton, Chase Road North Acton (Stop U)
51000	490010826W	Dollis Hill, Parkside (NW2) (Stop)
50968	490010827N	Wimbledon, Parkside Avenue (Stop S)
77178	490010827S	Wimbledon, Parkside Avenue (Stop B)
59111	490010828E	Barnehurst, Parkside Cross (Stop)
92087	490010801Z	Edmonton, Brettenham Road (N18) (->N)
57973	490010626N	Enfield Wash, Turkey Street Totteridge Road (Stop H)
49428	490010627N	Canning Town, Malmesbury Terrace (Stop Q)
53822	490010627S	Canning Town, Malmesbury Terrace (Stop R)
47262	490010628N	Leamouth, Oregano Drive (Stop N)
49865	490010680N	New Malden, South Lane (Stop MT)
51458	490010682E	Wealdstone, Oxford Road Wealdstone (Stop U)
71665	490010682W	Wealdstone, Palmerston Road (Stop Z)
76212	490010797W	Lisson Grove, Park Road  London Business School (Stop LM)
73253	490010798N	Leyton, Park Road Leyton (Stop CA)
54006	490010798S	Leyton, Park Road Leyton (Stop CW)
72770	490010799NP	Norbiton, Park Road (KT2) (Stop NP)
52539	490010800S	West Hendon, Park Road West Hendon (Stop HH)
75238	490010801G	Edmonton, Brettenham Road (N18) (Stop G)
76946	490010704S	Beacontree Heath, Dagenham Road (RM10) (Stop)
56184	490010704W	Beacontree Heath, Rainham Road North (Stop)
48931	490010705W	Beacontree Heath, Heathway Beacontree Heath (Stop T)
57134	490010722E	Mill Hill, Page Street Mill Hill (->E)
48451	490010722W	Mill Hill, Page Street Mill Hill (->W)
75418	490010668S	Park Langley, Overbury Avenue (Stop PA)
52298	490010835S	Wimbledon Park, Parkside Hospital (->S)
59008	490010837S	Hornchurch, Parkstone Avenue (->S)
74935	490010831E	Osidge, Parkside Gardens Brookside Sth (Stop)
77165	490010831W	Osidge, Parkside Gardens Brookside Sth (->W)
49369	490010834N	Willesden, Clare Road (NW10) (Stop HC)
50629	490010834S	Willesden, Clare Road (NW10) (Stop HK)
75829	490010835N	Wimbledon Park, Parkside Hospital (->N)
52540	490010708S	Cowley Peachey, Packet Boat Lane (Stop S)
57779	490010709N	Upper Street, Packington Street (Stop K)
51052	490010777W	Hampton Court, Park House (->W)
77708	490010778A	Old Bexley, Parkhurst Road (Stop A)
47455	490010779E	South Kensington, Collingham Road  Sainsbury's (Stop GJ)
76301	490010780N	Corbets Tey, Parkland Avenue (->N)
55360	490010781N	Berrylands, Parklands (->N)
75477	490010781S	Berrylands, Parklands (->S)
50482	490010782N	Rise Park, Parklands School (Stop NC)
56285	490010782S	Rise Park, Parklands School (Stop NQ)
58250	490010729E	Bounds Green, Palace Road (N11) (Stop BC)
50642	490010729F	Bounds Green, Palace Road (N11) (Stop BL)
75037	490010730N	Hornsey, Palace Road (N8) (Stop Q)
47636	490010731N	Tulse Hill, Palace Road (SW2) (->N)
55336	490010731S	Tulse Hill, Palace Road (SW2) (->S)
71228	490010732E	East Sheen, Thornton Road East Sheen (Stop G)
54494	490010733E	Charlton, Pallet Way (Stop SA)
59094	490010824N	North Acton, Gorst Road (NW10) (Stop F)
59112	490010771W	Battersea, Parkgate Road Battersea (Stop BP)
55401	490010828W	Barnehurst, Parkside Cross (Stop)
56284	490010641Q	Orpington, Orpington Police Station (Stop Q)
49105	490010810W	Uxbridge, The Hermitage (->W)
53545	490010824S	North Acton, Gorst Road (NW10) (Stop E)
51765	490010666N	Dagenham, Oval Road North (Stop H)
71806	490010666S	Dagenham, Oval Road North (Stop L)
51719	490010667E	Dagenham, Oval Road South (Stop M)
53850	490010667N	Dagenham, Oval Road South (Stop G)
51429	490010668N	Park Langley, Overbury Avenue (Stop PV)
91612	490010642S	Poverest, Orpington Road (Stop J)
77221	490010645N	Stamford Hill, Forburg Road (Stop UJ)
74185	490010645S	Stamford Hill, Osbaldeston Road (Stop UA)
71614	490010687J	Gunnersbury, Power Road (Stop J)
50271	490010618S1	Brentford, Orchard Road (TW8) (Stop SR)
91562	490010796G	West Ham, Park Grove (Stop G)
58184	490010632T	Bayswater, Orme Square (Stop T)
47902	490010634E	Derry Downs, Orpington  Perry Hall Road (Stop K)
47638	490010635W	Orpington, High Street  Church Hill (Stop W)
52315	490010725S	North Sheen, Pagoda Avenue (Stop RF)
51343	490010839C2	Croydon, Park Street (Stop Z4)
52845	490010839C1	Croydon, Park Street (Stop KE)
58262	490010843N	Colham Green, Park View Road (UB8) (Stop P)
77597	490010839C3	Croydon, Park Street (Stop KH)
75108	490010839C4	Croydon, Park Street (Stop KJ)
47088	490010846N	Regent's Park, Prince Albert Rd  London Zoo (Stop C)
56627	490010846S	Regent's Park, Regent's Park Barracks (->S)
75875	490010847N	Camden Town, Parkway (Stop CW)
48701	490010848N	New Addington, New Addington Tram Stop (Stop A)
57857	490010843S	Colham Green, Park View Road (UB8) (Stop K)
50737	490010844W	Neasden, Randall Avenue Dollis Hill Ln (->W)
47035	490011042S	Plaistow, Plaistow Broadway (Stop)
47862	490011043E	West Ham, Plaistow Grove (E15) (Stop M)
47479	490011043W	West Ham, Plaistow Grove (E15) (Stop L)
74893	490011044E	Plaistow, Plaistow Grove (BR1) (Stop F)
49620	490011044W	Plaistow, Plaistow Grove (BR1) (Stop E)
54470	490010987E	Ladywell, Ladywell Road  Phoebeth Road (Stop HY)
57873	490010952E	Beckenham, Perth Road Beckenham (Stop C)
76752	490010928E	Pentonville, Penton Street (Stop PK)
76065	490010936N	Collier Row, Percy Road (RM7) (Stop V)
54752	490010986S	Cowley Peachey, Philpots Bridge (Stop T)
50488	490010885N	Peckham Rye, Peckham Rye  Barry Road (Stop WE)
48129	490010885S2	Peckham Rye, Barry Road  Peckham Rye (Stop WS)
71197	490010959W	Leytonstone, Peterborough Road Leytonstone (Stop)
54219	490010960N	Morden, Peterborough Road Morden (->N)
71938	490010933E	Enfield, Percival Road (Stop N)
56909	490011013E	Harlington, Pinkwell Junior School (->E)
47446	490011013W	Harlington, Pinkwell Junior School (->W)
56248	490011015N	Harlington, Pinkwell Park (->N)
50461	490010960S	Morden, Peterborough Road Morden (->S)
53328	490010961N	St Helier, Peterborough Road (->N)
49007	490010961S	St Helier, Peterborough Road (->S)
51479	490010963E	Wandsworth, Petergate (Stop TN)
77033	490010900S	Lower Clapton, Pembury Road  Downs Park Road (Stop K)
47836	490010902N	Peckham, Penarth Street (->N)
71862	490010985N	De Beauvoir Town, Laburnum Street (Stop KD)
48963	490011033N	Crofton, Place Farm Avenue (Stop CH)
73827	490011033S	Crofton, Place Farm Avenue (Stop CJ)
52384	490011037E2	Crofton, Andover Road (Stop U)
50580	490010853E	Neasden, Randall Avenue Dollis Hill Ln (->E)
56641	490010856G	Becontree, Parsloes Avenue (Stop NH)
76208	490010856H	Becontree, Parsloes Avenue (Stop SD)
48338	490010857N2	Enfield Town, Parsonage Lane Enfield (Stop W)
74965	490010964W	Rotherhithe, Peter Hills School (->W)
47039	490010966N	Harold Park, Petersfield Ave Colchester Rd (->NE)
77122	490010966S	Harold Park, Petersfield Ave Colchester Rd (->SW)
74362	490010876N	Nunhead, Peckham 7th Day Adventist Church (->N)
48887	490010946BB	Greenford, South Greenford (Stop BB)
57467	490010947N	Hampstead, Heath Street  Hampstead Station (Stop D)
58169	490010948E	Broom Hill, Perry Hall School (Stop P)
58287	490010948W	Broom Hill, Perry Hall School (Stop A)
75393	490010949W	East Acton, Perryn Road (->W)
55185	490010950E	Slade Green, Perry Street (->E)
77069	490010978W	Petts Wood, Petts Wood Road (Stop Z)
49929	490010979S	Battersea, Petworth Street (Stop BF)
47041	490010981N	Leytonstone, Pevensey Road (E7) (Stop A)
59512	490010982E	West Green, Philip Lane (Stop D)
59553	490010982W	West Green, Philip Lane (Stop S)
71240	490011006S	Berrylands, Pine Gardens (->S)
55214	490011007E	Totteridge, Pine Grove (->E)
56667	490011008N	Carshalton Beeches, Pine Walk (->N)
72756	490011020N	Headstone, Pinner Park Avenue Headstone (->N)
51225	490011020S	Headstone, Pinner Park Avenue Headstone (->S)
57078	490011016W2	Bexleyheath, Watling Street  Pinnacle Hill (Stop B)
77016	490011017E	Pinner, Pinner Cemetery (->E)
47523	490010963W	Wandsworth, Petergate (Stop TJ)
77346	490011031N	Limehouse, Pixley Street (Stop WQ)
54203	490011031S	Limehouse, Pixley Street (Stop WP)
52404	490011032N	Forestdale, Pixton Way (Stop Q)
73140	490010876S	Nunhead, Peckham 7th Day Adventist Church (->S)
47963	490010852N	Dartmouth Park, Parliament Hill Fields (Stop GH)
76289	490010852S2	Dartmouth Park, Parliament Hill Fields (Stop GK)
53321	490010936S	Collier Row, Percy Road (RM7) (Stop B)
50496	490010937E	Goodmayes, Percy Road (IG3) (->E)
74345	490010937N	Goodmayes, Percy Road (IG3) (->N)
54537	490010984T	Kensington, Phillimore Gardens (Stop T)
74209	490010984U	Kensington, Phillimore Gardens (Stop U)
76991	490010935N	St Luke's, Percival Street St. Luke's (Stop UQ)
75533	490010935S	St Luke's, Peartree Street (Stop UR)
48762	490010914S	Cricklewood, Pennine Drive (Stop D)
55512	490010915E	Cricklewood, Pennine Drive  Claremont Road (Stop K)
51734	490010916E	Cricklewood, Cleveland Gardens (Stop L)
50170	490010916W	Cricklewood, Cleveland Gardens (Stop P)
54724	490010917N	Cricklewood, Pennine Drive Hendon Way (Stop R)
73823	490010920N	Walworth, Penrose Hall (->N)
91555	490010921S	Clapham North, Pensbury Street (Stop Z)
49107	490010921W	Clapham North, Pensbury Street (Stop B)
54376	490010922N	Mill Hill, Pentavia Retail Park (Stop QZ)
51427	490010925N	Kennington, Penton Place (Stop BK)
77669	490010925S	Kennington, Penton Place (Stop BE)
76468	490010886A	Peckham Rye, Peckham Rye  Nunhead Lane (Stop EB)
47621	490010957N	Willesden Green, Peter Avenue (Stop G)
59396	490010957S	Willesden Green, Peter Avenue (Stop H)
57193	490010958N	Harrow on the Hill, Tyburn Lane (Stop G)
76001	490010958S	Harrow on the Hill, Tyburn Lane (Stop F)
76332	490011040E	Plaistow, Plaistow Prince Regent Lane (Stop BM)
73671	490011040E1	Plaistow, Khartoum Road (Stop 1)
49422	490010938E	Hampton, Percy Road (TW12) (->E)
75691	490010938W	Hampton, Percy Road (TW12) (->W)
54947	490010987W	Ladywell, Ladywell Road  Phoebeth Road (Stop HZ)
92113	490010988Y	Ladywell, Chudleigh Road  Ladywell Road (->SW)
58295	490010989E	Keston Mark, Phoenix Drive (Stop KP)
49483	490010990E	Ponders End, Picketts Lock Centre (->E)
51232	490011030N	Wimbledon Park, Pitt Crescent (Stop HH)
50500	490011030S	Wimbledon Park, Pitt Crescent (Stop HP)
73530	490010995E	Pield Heath, Peel Way (Stop HE)
49439	490010908N	Penge & Sydenham, Penge Lane (Stop R)
48059	490010908S	Penge & Sydenham, Penge Lane (Stop U)
47537	490010909W	Upton, Penge Road (Stop N)
48597	490011032S	Forestdale, Pixton Way (Stop P)
50191	490010851E	Bexley, Parkwood Road Bexley (->E)
59426	490010973E	Rise Park, Pettits Lane Eastern Avenue (->E)
53165	490010973W	Rise Park, Pettits Lane Eastern Avenue (->W)
72304	490010974E	Romford, Pettits Lane (Stop Z)
48241	490010974MA	Romford, Pettits Lane (Stop)
55133	490010975E	Plumstead, Pettman Crescent (Stop P)
49225	490010975W	Plumstead, Pettman Crescent (Stop WS)
49484	490010880SF	Peckham, Peckham Park Road (Stop SF)
77065	490010880WE	Peckham, Peckham Park Road (Stop WE)
50491	490010882F	Peckham, Peckham Post Office (Stop F)
48604	490010882G	Peckham, Peckham Post Office (Stop G)
51361	490010883S	Peckham, Peckham Road (Stop C)
74408	490011045N	Plaistow, Balaam Street Plaistow (Stop T)
77123	490010956E	Walthamstow Central, Perth Road (E10) (Stop LE)
49955	490010956W	Walthamstow Central, Perth Road (E10) (Stop LM)
58082	490011052N	Upton, Plashet Road (Stop D)
58714	490011054N	West Ham, Plashet Road  Portway (Stop T)
48992	490011049W	City of London, Rood Lane (Stop Y)
55948	490010976B	Petts Wood, Queensway  Petts Wood Station (Stop B)
77246	490010976C	Petts Wood, Queensway  Petts Wood Station (Stop C)
77851	490010977E	Petts Wood, Petts Wood Library (Stop E)
47377	490010978E	Petts Wood, Petts Wood Road (Stop R)
56923	490010945S	Perivale, Perivale Library (Stop PE)
49301	490010905E	Penge & Sydenham, High Street  Maple Road (Stop E)
73404	490010906F	Penge & Sydenham, High Street  Green Lane (Stop F)
48647	490010906J	Penge & Sydenham, Penge  Sainsbury's (Stop J)
73535	490010906L	Penge & Sydenham, Green Lane  Raleigh Road (Stop L)
56264	490011018A	Pinner, Pinner Library (Stop A)
57909	490011008S	Carshalton Beeches, Pine Walk (->S)
48692	490011012E	Harlington, Pinkwell Infant School (->E)
77928	490010861V	Parsons Green, Parsons Green Lane Fulham Lib (Stop V)
51121	490010911A	Charlton, Woolwich Road  Charlton Lane (Stop A)
77805	490010912E	Charlton, Peninsular Park Road (Stop)
51490	490010912W	Charlton, Peninsular Park Road (Stop)
51700	490010866N	Whitton, Pauline Crescent (Stop K)
72441	490010866S	Whitton, Pauline Crescent (Stop C)
50300	490010872W	Broad Green, Peall Road (Stop S)
56080	490010873S	North End, Peareswood Road (->S)
71739	490011021N	Headstone, Pinner Park Avenue (->N)
75639	490011021S	Headstone, Pinner Park Avenue (->S)
73599	490011022D	Northwood Hills, Northwood Hills Circus (Stop E)
49603	490010950W	Slade Green, Perry Street (->W)
59015	490010862E	Mill Hill East, Partingdale Lane (->NE)
71049	490010862W	Mill Hill East, Partingdale Lane (->SW)
50513	490010863N	Mottingham, Partridge Green (Stop L)
59508	490010863S	Mottingham, Partridge Green (Stop V)
72452	490010860N2	Lessness Heath, Parsonage Manorway (->N)
56086	490010861T	Parsons Green, Parsons Green Lane Fulham Lib (Stop T)
72070	490011017W	Pinner, Pinner Cemetery (->W)
55687	490010951N	Barking, Perth Road Barking (->N)
71937	490011045S	Plaistow, Balaam Street Plaistow (Stop S)
71782	490011046E	Widmore, Plaistow Lane (Stop V)
57219	490011046W	Widmore, Plaistow Lane (Stop W)
50353	490011047E	Plaistow, Plaistow Police Station (Stop BK)
77578	490010886E	Peckham Rye, Peckham Rye Common (Stop ED)
74503	490010886S	Peckham Rye, Peckham Rye  Nunhead Lane (Stop EC)
48180	490010886W	Peckham Rye, Peckham Rye  Nunhead Lane (Stop EN)
57108	490010877E	Peckham, Peckham Bus Station (Stop E)
72867	490010877H	Peckham, Peckham Bus Station (Stop H)
52774	490010877W	Peckham, Peckham Bus Station (->W)
47599	490010878C	Peckham, Peckham Library (Stop C)
74875	490010878D	Peckham, Peckham Library (Stop D)
51530	490010880EN	Peckham, Peckham Park Road (Stop EN)
74829	490010880NG	Peckham, Peckham Park Road (Stop NG)
55831	490010892C	Greenwich, Pelton Road (Stop C)
49391	490010850S	Thamesmead South, Parkway (DA18) (->S)
56100	490010971E	Thamesmead, Peterstone Road (->E)
58292	490010971W	Thamesmead, Peterstone Road (->W)
72107	490010995S	Pield Heath, Brunel University Sports Park (Stop HC)
73036	490011050E	Plashet, Katherine Road Plashet (Stop R)
73046	490011050W	Plashet, Katherine Road Plashet (Stop N)
71074	490011051E	Upton, Washington Road (Stop H)
49675	490011052D	Upton, Plashet Road (Stop)
54704	490010952W	Beckenham, Perth Road Beckenham (Stop J)
53925	490010953N	Plaistow, Gad Close (Stop GV)
51407	490010953S	Plaistow, Perth Road (E13) (Stop GP)
51168	490010954E	Noel Park, Perth Road Wood Green (Stop NB)
71327	490010954W	Noel Park, Perth Road Wood Green (Stop NS)
48074	490010955N	Newbury Park, Ley Street  Perth Road (Stop)
52734	490010955S	Newbury Park, Perth Road (->S)
75826	490010939E	Hampton, Percy Road (Stop A)
71293	490010940N	Fitzrovia, Percy Street (Stop E)
57675	490010941N	Welling, Peregrine Court (->N)
54240	490010943E	Perivale, Perivale Community Centre (Stop H)
49867	490010944N	Greenford, Perivale Lane (Stop B)
72813	490010944S	Greenford, Perivale Lane (Stop PJ)
55551	490010945N	Perivale, Buckingham Avenue (UB6) (Stop N)
73520	490010913V	Shepherd's Bush, Shepherds Bush Road (Stop J)
74529	490010937W	Goodmayes, Percy Road (IG3) (->W)
50466	490010848W	New Addington, Salcot Crescent (Stop E)
76622	490010849N	Raynes Park, Parkway Raynes Park (Stop CW)
50988	490010887W	Clayhall, Wensleydale Avenue Peel Drive (Stop CU)
57281	490010890N	Bexleyheath, Pelham Road (Stop NA)
71403	490010890S	Bexleyheath, Pelham Road (Stop NE)
50558	490010891N	North Wembley, Pellatt Road (->N)
58662	490010983W	South Hornchurch, Philip Road (Stop G)
52301	490010900N	Lower Clapton, Pembury Road  Downs Park Road (Stop H)
71534	490011004N1	Pimlico, Pimlico Academy & Library (Stop D)
73330	490011004W	Pimlico, Pimlico Academy & Library (Stop L)
52328	490011005N	Upper Shirley, Pine Coombe (Stop N)
76334	490011005S	Upper Shirley, Pine Coombe (Stop S)
50871	490011006N	Berrylands, Pine Gardens (->N)
59307	490010857S2	Enfield Town, Parsonage Lane Enfield (Stop V)
54123	490010858N	North Cray, Parsonage Lane North Cray Church (Stop)
52955	490010858S	North Cray, Parsonage Lane North Cray Church (->S)
55684	490010860N1	Lessness Heath, Parsonage Manorway (->S)
73527	490010991S	West Heath, Pickford Lane  Long Lane (->S)
74536	490010993N	Hayes, Pickhurst Park (Stop U)
50033	490010993S	Hayes, Pickhurst Park (Stop R)
56421	490010994E	Pield Heath, Pield Heath (->E)
55173	490010964E	Rotherhithe, Peter Hills School (->E)
51658	490010998N	Colham Green, Colham Road (Stop T)
49183	490010999N	Cubitt Town, Pier Street (Stop CT)
76838	490010999S	Cubitt Town, Pier Street (Stop CR)
75822	490011000N	Hampstead, Pilgrim's Lane (Stop A)
49569	490011000S	Hampstead, Pilgrim's Lane (Stop S)
50780	490011001K	East Ham, Ron Leighton Way (Stop K)
50504	490011037W2	Crofton, Andover Road (Stop P)
58610	490011038S	Old Coulsdon, Tollers Lane  Placehouse Lane (->S)
50813	490011039N	Plaistow, Barking Road Plaistow (Stop AH)
77508	490011039S	Plaistow, Esk Road (Stop AD)
59425	490011052M	Upton, Plashet Road (Stop M)
53431	490011023N	North Harrow, Pinner Road (Stop ND)
49778	490011023S	North Harrow, Pinner Road (Stop NE)
71839	490011024E	Headstone, Pinner View (->E)
57205	490011024W	Headstone, Pinner View (->W)
49421	490011026N	Edgware, Pipers Green Lane (->N)
77008	490011026S	Edgware, Pipers Green Lane (->S)
53004	490011027N	Hoxton, Pitfield Street Hoxton (Stop PA)
77781	490011027S	Hoxton, Pitfield Street Hoxton (Stop PP)
57450	490011029E	Ealing, Pitshanger Library (Stop SM)
77554	490011029W	Ealing, Harrow View Road (Stop SK)
76756	490010967D	Roehampton, Shawford Court (Stop D)
54998	490010967R	Roehampton, Petersfield Rise (Stop R)
52650	490010968V	Acton, Petersfield Road (Stop V)
72672	490010903N	Yeading, Pendula Drive (Stop)
54616	490010903S	Yeading, Pendula Drive (->S)
75217	490010905D	Penge & Sydenham, High Street  Maple Road (Stop D)
49357	490010928W	Pentonville, Penton Street  Chapel Market (Stop PN)
73500	490010929L	Pentonville, King's Cross RdPentonville Rd (Stop L)
56113	490010930S	Earlsfield, Penwith Road Earlsfield (Stop R)
77509	490010931W	Raynes Park, Pepys Road Raynes Park (Stop G)
54749	490010932W	Copse Hill, Pepys Road (->W)
